fecha,pred_consumo,real_consumo,error
2020-01-11 05:00:00,0.100942924618721,0.1,0.000942924618721
2020-01-11 06:00:00,0.1131860315799713,0.113,0.0001860315799713
2020-01-11 07:00:00,0.0906357392668724,0.093,0.0023642607331275
2020-01-11 08:00:00,0.0955174341797828,0.094,0.0015174341797828
2020-01-11 09:00:00,0.7313688397407532,0.741,0.0096311602592468
2020-01-11 10:00:00,0.8457702994346619,0.856,0.0102297005653381
2020-01-11 11:00:00,0.2983405888080597,0.312,0.0136594111919403
2020-01-11 12:00:00,0.1085230931639671,0.093,0.0155230931639671
2020-01-11 13:00:00,0.2164123207330703,0.219,0.0025876792669296
2020-01-11 14:00:00,0.1215449571609497,0.115,0.0065449571609497
2020-01-11 15:00:00,0.0922734215855598,0.085,0.0072734215855598
2020-01-11 16:00:00,0.1035149618983268,0.101,0.0025149618983268
2020-01-11 17:00:00,0.1069759428501129,0.107,2.405714988708285e-05
2020-01-11 18:00:00,0.0841172337532043,0.079,0.0051172337532043
2020-01-11 19:00:00,0.1102121770381927,0.108,0.0022121770381927
2020-01-11 20:00:00,0.1120015829801559,0.115,0.002998417019844
2020-01-11 21:00:00,0.0952269807457923,0.09,0.0052269807457923
2020-01-11 22:00:00,0.0917628780007362,0.091,0.0007628780007362
2020-01-11 23:00:00,0.0966618210077285,0.1,0.0033381789922714
2020-01-12 00:00:00,0.2565667033195495,0.258,0.0014332966804504
2020-01-12 01:00:00,0.4191383719444275,0.426,0.0068616280555724
2020-01-12 02:00:00,0.4005618393421173,0.402,0.0014381606578827
2020-01-12 03:00:00,0.1831725984811782,0.189,0.0058274015188217
2020-01-12 04:00:00,0.1088905483484268,0.109,0.0001094516515731
2020-01-12 05:00:00,0.0906571522355079,0.083,0.0076571522355079
2020-01-12 06:00:00,0.0946129038929939,0.092,0.0026129038929939
2020-01-12 07:00:00,0.1030802428722381,0.104,0.0009197571277618
2020-01-12 08:00:00,0.0828476026654243,0.082,0.0008476026654243
2020-01-12 09:00:00,0.0928346291184425,0.091,0.0018346291184425
2020-01-12 10:00:00,0.1066912561655044,0.11,0.0033087438344955
2020-01-12 11:00:00,1.1109098196029663,1.103,0.0079098196029663
2020-01-12 12:00:00,0.8404437303543091,0.867,0.0265562696456909
2020-01-12 13:00:00,0.3437389433383941,0.344,0.0002610566616058
2020-01-12 14:00:00,0.1006324738264083,0.104,0.0033675261735916
2020-01-12 15:00:00,0.9008821845054626,0.853,0.0478821845054626
2020-01-12 16:00:00,0.3152782320976257,0.334,0.0187217679023742
2020-01-12 17:00:00,0.1872491538524627,0.188,0.0007508461475372
2020-01-12 18:00:00,0.1932564973831176,0.189,0.0042564973831176
2020-01-12 19:00:00,0.3607141375541687,0.359,0.0017141375541687
2020-01-12 20:00:00,0.2181642204523086,0.216,0.0021642204523086
2020-01-12 21:00:00,0.6116818189620972,0.602,0.0096818189620971
2020-01-12 22:00:00,0.5260798931121826,0.528,0.0019201068878174
2020-01-12 23:00:00,0.4146429896354675,0.408,0.0066429896354675
2020-01-13 00:00:00,0.3001995384693146,0.303,0.0028004615306854
2020-01-13 01:00:00,0.1056781634688377,0.097,0.0086781634688377
2020-01-13 02:00:00,0.0917225554585456,0.093,0.0012774445414543
2020-01-13 03:00:00,0.0915595963597297,0.092,0.0004404036402702
2020-01-13 04:00:00,0.0977183803915977,0.095,0.0027183803915977
2020-01-13 05:00:00,0.0941858515143394,0.094,0.0001858515143394
2020-01-13 06:00:00,0.0955646112561225,0.094,0.0015646112561225
2020-01-13 07:00:00,0.1001631468534469,0.099,0.0011631468534469
2020-01-13 08:00:00,0.2227647602558136,0.218,0.0047647602558135
2020-01-13 09:00:00,1.7198266983032229,1.67,0.0498266983032227
2020-01-13 10:00:00,0.5572770237922668,0.619,0.0617229762077331
2020-01-13 11:00:00,0.2393925637006759,0.218,0.0213925637006759
2020-01-13 12:00:00,0.3174046277999878,0.334,0.0165953722000122
2020-01-13 13:00:00,0.2251313924789428,0.22,0.0051313924789428
2020-01-13 14:00:00,0.7956557869911194,0.753,0.0426557869911193
2020-01-13 15:00:00,0.2196482717990875,0.195,0.0246482717990875
2020-01-13 16:00:00,0.1779323667287826,0.192,0.0140676332712173
2020-01-13 17:00:00,0.2417909801006317,0.24,0.0017909801006317
2020-01-13 18:00:00,0.1109839752316474,0.108,0.0029839752316474
2020-01-13 19:00:00,0.1466573476791381,0.143,0.0036573476791381
2020-01-13 20:00:00,0.5095073580741882,0.508,0.0015073580741882
2020-01-13 21:00:00,0.3437692821025848,0.36,0.0162307178974151
2020-01-13 22:00:00,0.4120102226734161,0.418,0.0059897773265838
