día,baseline,modelo,penalizaciones
537.0,1.7520840769082195,0.32902507847323587,60.0
538.0,1.5151939958996226,1.9337303827252326,80.0
539.0,0.893834300850496,0.39163348593483516,30.0
540.0,1.3078688317216536,0.4422309694749887,60.0
541.0,1.1687262939694198,0.12158885419849991,70.0
542.0,1.236123898407528,-0.31492011998509156,50.0
543.0,1.2061203421147664,1.065379288108421,40.0
544.0,1.5974224161925006,2.1272618501571263,70.0
545.0,1.1768607333415053,1.4650241006477,60.0
546.0,1.3555061619090347,0.7195611363566411,40.0
547.0,1.7258816200231593,0.2790221501076968,10.0
548.0,1.5668200105977221,0.4161672926738537,50.0
549.0,2.0265876433174594,2.2176226561757786,50.0
550.0,1.2751612132089545,-1.3982505159326741,60.0
551.0,1.5467004489712195,1.1708259143604054,50.0
552.0,0.9864504838594135,0.1697623025738108,50.0
553.0,0.8977001084160507,1.8293470618699064,60.0
554.0,1.5245128634928382,-1.381440018992825,40.0
555.0,1.4316687412832658,0.006665216661045248,50.0
556.0,1.0600210283518448,1.476442197843006,70.0
557.0,1.1297959120403127,-1.1764471680660014,50.0
558.0,1.1372028711334856,1.1495938091369713,70.0
559.0,1.3244413124978882,2.3930781920054836,50.0
560.0,1.5004746267238727,0.5603412635063214,60.0
561.0,1.572099577540066,1.4267665481820508,60.0
562.0,1.2471399184777003,0.43714988010924843,50.0
563.0,1.3730992241914846,-0.6191262558134565,70.0
564.0,1.3090427407999663,0.27953164022159216,20.0
565.0,1.693394310122447,0.38619100471095236,60.0
566.0,1.3777777599583103,1.188853607534356,70.0
567.0,1.001027540718633,0.1904807449101557,90.0
568.0,0.9929793172569616,1.2623933363157225,50.0
569.0,1.5786827510988786,0.5911657981550007,50.0
570.0,1.2393573011581063,0.6642850903945947,70.0
571.0,1.284655336062922,0.35091412229996755,60.0
572.0,0.9781726986928553,2.2058216369078245,50.0
573.0,1.192076927116589,-1.1336070646413732,30.0
574.0,0.7770015679528367,0.7402070226377524,60.0
575.0,1.6264049324589203,-0.9628576785519954,20.0
576.0,1.134487264265463,-0.05752431554591464,60.0
577.0,0.5083239249735211,-1.6414158096937244,60.0
578.0,0.5102994745640952,-0.02765976762355133,70.0
579.0,0.4992590720267468,-1.156732139750476,50.0
580.0,0.546262135140129,-0.6793993389815915,40.0
581.0,0.7082768052873697,0.42627066877636544,30.0
582.0,1.0082305643212863,-1.5118271432487655,40.0
583.0,1.092810368867683,0.08082532556560504,40.0
584.0,0.6676728014520223,-0.037397697043015043,30.0
585.0,0.5738462343356499,-1.1453416579398374,80.0
586.0,0.5575164408655658,-0.5675539456695329,50.0
587.0,0.6859791755921153,0.671004969845653,50.0
588.0,1.3375698777189216,1.1999001597841585,50.0
589.0,1.4604112328217935,1.4389944323764794,60.0
590.0,1.4589624298400052,-0.0025633378953887065,40.0
591.0,1.6312743998238572,0.4654170149695362,40.0
592.0,1.3386726454330027,0.9543491257066092,30.0
593.0,1.1833421129239896,-0.11796547293258436,40.0
594.0,1.0845491353248213,-1.9404624242080297,30.0
595.0,0.7000149828683988,0.30824044124669003,70.0
596.0,1.3558688373783256,-0.8997201514835206,60.0
597.0,1.542782730958735,1.1442708555189978,30.0
598.0,1.4327934895507979,0.7314003064011976,20.0
599.0,1.698073945579966,1.6336395885625072,50.0
600.0,0.8154461623262556,0.19108889861026307,50.0
601.0,0.580120111552045,-1.8159259725016754,40.0
602.0,0.7302324146655391,-0.7963115007248657,50.0
603.0,1.283931015230969,1.8205067099029102,50.0
604.0,1.2859426160590084,-0.1831888982560029,60.0
605.0,1.3703346846660494,-0.33673255325723817,40.0
606.0,1.0761054707302993,0.2186455635750341,50.0
607.0,0.7911957511916252,1.096606179622775,30.0
608.0,0.5446988957536061,0.4526204559745924,50.0
609.0,1.782167607593014,1.5451002168782944,60.0
610.0,1.2465641368850713,-2.0232854702476755,50.0
611.0,1.3318241757046494,-0.523301674563859,60.0
612.0,0.984491859806393,1.4823861727658678,60.0
613.0,1.093518616163837,-1.2433338810392596,70.0
614.0,0.8225616052613696,-0.012720519445418636,40.0
615.0,0.45212891789784226,1.082229170362025,60.0
616.0,0.5826000575538826,-1.7797299108292797,30.0
617.0,1.0560961632981518,0.8965271833823936,50.0
618.0,1.0086658695633144,1.7220924629712386,50.0
619.0,0.7331876144390296,-0.14178916028071026,70.0
620.0,1.9535732126213559,1.3430468887012608,70.0
621.0,0.9711510837849539,0.4420316504530595,80.0
622.0,0.5529185321132685,-0.3805931380106248,60.0
623.0,0.683209924896281,0.006693135593703027,60.0
624.0,1.9085565332366636,1.11419326106406,70.0
625.0,0.9416512623495084,1.272391555147067,60.0
626.0,1.484542639171763,-0.10712817276575591,40.0
627.0,1.180107533909201,0.5570748465684584,50.0
628.0,1.2153570366560753,0.2640000878062006,40.0
629.0,1.2916691965690226,0.748651632900042,70.0
630.0,1.1808347422166634,1.256751759518585,40.0
631.0,1.2037933331916246,0.7027492408404208,80.0
632.0,1.3564481852840082,2.2633469300944813,70.0
633.0,1.1256199777929958,-0.7487366691982266,50.0
634.0,1.8570079631579741,1.2989298164227927,60.0
635.0,1.2593851835073564,1.0725800461265818,60.0
636.0,0.6479633844434991,2.3107075194155673,40.0
637.0,0.9244393358399484,-0.720415450320307,60.0
638.0,1.6888435361455723,0.5594624900740857,50.0
639.0,1.7863655395966822,0.4507545339802604,40.0
640.0,1.5854022011703472,0.7933193256851311,60.0
641.0,1.9101804783661138,1.4714268421669008,50.0
642.0,1.5397892102666049,-1.02137418804254,60.0
643.0,0.5533821753602943,-1.0504911573873756,40.0
644.0,0.7702474917231525,0.3676213881871742,80.0
645.0,1.7187496485502889,2.230553056483079,80.0
646.0,1.881743255349903,-0.6452881248452389,50.0
647.0,1.7806884252025266,1.941332865267988,70.0
648.0,1.6881387632760958,0.8512182367703722,60.0
649.0,1.0248033876587876,0.26862183389418337,60.0
650.0,0.5856682709331169,0.5323502224458009,40.0
651.0,0.7323882766591632,0.8441297255054655,70.0
652.0,1.8703219657459214,1.6314964400934537,60.0
653.0,1.7564444666558636,1.269013707380482,70.0
654.0,1.3436409350751919,0.00957847488622187,60.0
655.0,2.072121811141755,1.583626107576166,50.0
656.0,1.084734665983597,0.9879224020128632,60.0
657.0,0.4668186062284074,-1.3941978943517612,30.0
658.0,1.0041471668466098,1.363818990674741,60.0
659.0,1.5176290668712789,-0.048059270715632874,70.0
660.0,1.597442408982373,0.6949888526687152,70.0
661.0,1.7145930766616297,2.477331730004604,60.0
662.0,1.7812193585527454,-0.17498448420449375,50.0
663.0,1.583409576753525,0.5303217304770326,50.0
664.0,1.967144663359028,1.8027399504686497,70.0
665.0,2.0941370564332855,0.7904702707207658,70.0
666.0,1.5940937382950189,3.0969524300123377,50.0
667.0,1.5203214160989353,-0.24124942680867195,50.0
668.0,1.6310179481688905,0.41905785815152474,50.0
669.0,1.189629821236209,-0.38467731053146303,40.0
670.0,1.0324207144444957,-1.2737061980869047,30.0
671.0,1.136964641123021,0.8748057688341295,20.0
672.0,1.2980025905732238,0.25011624775072905,70.0
673.0,1.9948629839881673,1.170585577135929,50.0
674.0,1.245719314852692,1.0835087562724643,40.0
675.0,1.9018539549646831,0.5454088961271263,40.0
676.0,1.3458661891199402,1.3679774911749445,60.0
677.0,1.2817031274257775,-0.8429422625838845,20.0
678.0,0.877654354549962,-0.7547634929612796,40.0
679.0,1.4404390798922055,1.0061632716705573,40.0
680.0,1.3306870461430909,1.8022843480396495,60.0
681.0,1.4545902740605288,0.9857948078713462,60.0
682.0,1.5941074033853486,0.5071816058324143,60.0
683.0,1.1844565065486043,0.7625213482558499,50.0
684.0,1.1210212477753276,-1.6694642530021127,50.0
685.0,0.9915974916952307,-1.4440487799475967,20.0
686.0,1.5157403954215902,1.6736255124236585,30.0
687.0,1.9727777341178783,2.165150098161948,60.0
688.0,1.2846509700163038,0.6237176782493998,50.0
689.0,1.459401920626206,-0.06787918974523471,40.0
690.0,1.3455151179841438,0.8218797428101641,50.0
691.0,0.8732886988759306,0.6679873284524722,70.0
692.0,1.620266244722266,1.158871332420051,10.0
693.0,1.08874706638141,-1.536673629407228,30.0
694.0,1.767085572037074,1.4776633648229118,70.0
695.0,1.4865245455662464,-0.2376307922565823,50.0
696.0,1.7975179565725532,0.23377114264548846,70.0
697.0,1.5613090884872483,-1.7467769101497228,60.0
698.0,2.048276077242207,0.6308982940754242,50.0
699.0,1.4484677651471132,0.46863274223864204,40.0
700.0,2.0176287804464885,1.2570947869899796,70.0
701.0,1.4360138988620996,1.6738918487264614,60.0
702.0,1.2921712735423947,0.6760997353227485,50.0
703.0,1.6677669681917757,2.024322664937526,40.0
704.0,1.4409243247562917,2.156341660090985,70.0
705.0,1.825705300688213,-1.0812088967646671,60.0
706.0,2.3005576642922554,2.81752054009665,80.0
707.0,1.4344107861430297,-0.27144375667506293,70.0
708.0,1.4696752167542815,0.8721244707340355,50.0
709.0,2.0067950601918163,1.4518158669825696,60.0
710.0,1.2652330404334862,1.2765322650196695,80.0
711.0,1.2372348549045804,-0.6970831270738905,60.0
712.0,1.4332744278796337,0.6590064737618324,40.0
713.0,1.7950378472161468,0.4413988815623233,60.0
714.0,1.2175205088171905,-0.32229327440983946,70.0
715.0,1.4555799938227831,0.5609878796695051,60.0
716.0,1.667255153757431,-0.5476744690931908,40.0
717.0,1.4881850327028505,-0.21876657883917422,70.0
718.0,1.3729987356010747,1.3122737203643182,40.0
719.0,1.5536515883315074,0.4511418851148403,60.0
720.0,2.142732735153468,1.5935979331874917,40.0
721.0,1.524798723657283,0.43752189440169037,70.0
722.0,1.6312078064539288,1.5297424265572401,40.0
723.0,1.6869542541896956,0.8651170469804308,40.0
724.0,0.9293213091600012,-1.1881441663716599,30.0
725.0,0.2669585937510773,1.3699867972538249,90.0
726.0,0.3063561756811103,-0.5875896633152644,70.0
727.0,0.2454856421450092,-1.651328329363725,40.0
728.0,0.2449583108718034,0.09532125350414367,40.0
729.0,0.27006946865512943,-0.6584510246690142,60.0
730.0,1.636117431480114,1.6539652405287932,50.0
731.0,1.6117985384782783,1.0364861811056376,50.0
732.0,1.3496905705773614,1.8262967824912604,60.0
733.0,1.4264265819513058,-0.6354981135851427,50.0
734.0,1.3123809857186786,0.5351009085191528,40.0
735.0,1.2270291316504884,0.2879149740443134,70.0
736.0,1.7230277900962,1.3836721735403152,60.0
737.0,1.2872940760305263,0.009718152089085108,50.0
738.0,1.0579940546635773,1.5619588657451284,50.0
739.0,1.2094260135026942,-0.8952295788213949,30.0
740.0,1.8370428098648819,1.8548415523226884,50.0
741.0,1.1198128367578797,-1.5668770292771317,50.0
742.0,1.4371459289741277,1.3352038770926804,30.0
743.0,1.601288255551185,1.8615433623075757,20.0
744.0,1.5536908324979226,1.0271392378263156,50.0
745.0,1.1145950612063777,1.3152228366886973,70.0
746.0,1.5052376393590114,0.7028403280998547,60.0
747.0,1.8055695709347053,1.328960933719156,40.0
748.0,1.28510072087569,0.16274302368329727,70.0
749.0,1.1539190003169681,1.1276303723008514,60.0
750.0,1.3761304759318544,-1.557887886897676,40.0
751.0,1.3476006908866962,0.2810170861023145,30.0
752.0,1.290737178666355,0.1282384998240108,40.0
753.0,1.2409102960595608,1.1463574759084416,60.0
754.0,1.4372372656605992,-0.10688269633590203,50.0
755.0,1.0317637982937722,0.08555178643559691,30.0
756.0,1.5999523889066123,2.5402704601909707,60.0
757.0,1.0234197189655583,1.0710017587850027,70.0
758.0,1.5758587997541467,0.855546962184796,40.0
759.0,1.660159466348386,-0.23946015242813334,30.0
760.0,1.396968632922927,-0.37073540722802073,40.0
761.0,2.0844329892341853,2.053559642321578,40.0
762.0,0.8186004391595268,-0.049416774511558945,40.0
763.0,1.3985088231981038,2.68944241931098,50.0
764.0,1.4448044372636815,0.877496709325937,60.0
765.0,1.3006470567079782,0.7386708400495183,70.0
766.0,1.7088595053615647,2.068501361993305,30.0
767.0,1.311601156312201,-0.0486159624013498,30.0
768.0,1.321909632741609,0.8405822973333663,40.0
769.0,1.4139795274836457,0.3394284376188633,40.0
770.0,1.0960106277643427,0.5992847562873651,30.0
771.0,1.0731423737424548,-0.5288657869411512,40.0
772.0,1.6434840944820042,1.5447451678029243,60.0
773.0,1.5082822811253762,0.09181147609441753,80.0
774.0,1.321423400488884,-0.05354565875520573,30.0
775.0,1.3996444837713728,1.3837542114502435,40.0
776.0,1.684552156302474,-0.0205260036539172,60.0
777.0,1.3372826249271819,2.8194824138923074,50.0
778.0,1.6099923841398525,0.492159548117038,30.0
779.0,1.9922654626520326,0.14107449209569223,40.0
780.0,1.5844370868966802,0.9063929941332577,50.0
781.0,1.559215729303229,2.2110121315790323,70.0
782.0,1.463616091036208,-1.365839024113011,40.0
783.0,0.8909802387395945,0.05634692921094614,40.0
784.0,1.4395149433401095,-0.398622548716503,50.0
785.0,1.7508193372186143,1.6507213037570687,30.0
786.0,1.551796487500549,0.1363836409664147,50.0
787.0,1.4356704906794995,1.0634128611496774,50.0
788.0,1.207744883555406,1.713611740283094,60.0
789.0,1.2762509353822606,-0.815418635456107,50.0
790.0,2.6018287279097136,1.905755889778129,30.0
791.0,1.978242032319807,0.5699069980924154,20.0
792.0,1.3017965658773114,-0.5104437118283668,60.0
793.0,1.6123802719264335,1.2880969849881803,20.0
794.0,1.3562393027104056,0.8505835944695961,70.0
795.0,1.1886300219023993,-1.603607791489183,30.0
796.0,2.339302345589005,2.919223600725758,60.0
797.0,1.0595342038889985,-0.2918984873300722,50.0
798.0,1.3614435037092967,1.7138657761977478,70.0
799.0,2.0136359111602786,-0.42902725005079156,50.0
800.0,1.3264911183081887,0.3973958894866828,30.0
801.0,1.7889176593007945,0.3833738810726041,60.0
802.0,1.3600572724192608,-0.33652172598844127,70.0
803.0,1.5097336844679299,-0.05081635405502316,50.0
804.0,0.874829013089133,-0.5048009083015194,60.0
805.0,1.1287199157248138,1.3293158882113723,60.0
806.0,1.8873623250887566,1.191428054755878,50.0
807.0,1.577949615242389,0.5998052771026481,70.0
808.0,1.5138378903471272,0.8793637286508947,40.0
809.0,1.388121685806633,-1.3028339794231054,50.0
810.0,1.028637146058778,0.700049279724813,40.0
